"uniqid","ew","y","east","nw","south","age","female","occupation","form_educ","pmi","det_risk","sanct","tax_mor","fin_diff","resp_coop","w1","wex"
360002914,0,NA,1,0,0,40,1,4,2,1,2,1,3.8,2,1,1.3011,2106.966309
360002928,0,NA,1,0,0,63,1,2,2,0,3,1,5,3,1,0.9865,1597.511475
360002935,0,NA,1,0,0,48,1,3,2,1,3,2,1,3,1,0.9912,1605.122559
360002936,0,NA,1,0,0,49,1,2,2,0,2,1,2.2,3,1,0.9912,1605.122559
360002938,0,NA,1,0,0,43,0,4,2,0,3,1,1,3,1,1.4041,2273.761719
360002951,0,NA,1,0,0,56,0,4,2,1,1,2,1,3,2,0.6093,986.684021
360002955,0,NA,1,0,0,48,0,4,3,0,3,2,1.6,2,1,0.7335,1187.810181
360002960,0,NA,1,0,0,50,1,2,3,0,4,1,1.2,3,1,0.7325,1186.190796
360002978,1,0.3,1,0,0,45,1,4,2,0,3,1,3.6,3,1,1.1647,1886.08374
360003004,0,NA,1,0,0,54,1,4,1,1,2,2,5,2,2,0.5053,818.269226
360003005,1,0.2,1,0,0,25,1,4,2,0,4,2,4.4,3,2,1.0979,1777.909668
360003052,0,NA,1,0,0,26,1,3,3,1,3,1,3.46456690831062,3,1,1.2258,1985.027466
360003060,0,NA,1,0,0,36,1,3,3,1,3,2,5,3,1,1.2258,1985.027466
360003062,0,NA,1,0,0,55,1,2,3,1,3,2,2.6,3,2,0.3516,569.371582
360003063,0,NA,1,0,0,63,0,3,3,0,2,1,1,3,1,0.6093,986.684021
360003065,0,NA,1,0,0,67,1,2,3,0,2,2,1,3,1,0.556,900.371399
360003068,0,NA,1,0,0,63,1,3,3,1,2,2,1,3,1,0.5413,876.56665
360003089,0,NA,1,0,0,52,1,4,2,0,2,1,1,1,2,1.3011,2106.966309
360003091,0,NA,1,0,0,24,0,4,2,1,2,2,2.8,3,1,0.7841,1269.750366
360003097,0,NA,1,0,0,39,1,3,3,1,1,1,1,2,1,0.6381,1033.321899
360003099,0,NA,1,0,0,45,0,2,3,1,3,1,2,3,1,0.9614,1556.865234
360003108,0,NA,1,0,0,25,1,3,3,1,2,1,1,2,1,1.2258,1985.027466
360003109,0,NA,1,0,0,64,1,2,3,1,2,1,1,3,1,0.9865,1597.511475
360003117,1,0.2,1,0,0,61,0,3,3,1,3,2,1,3,1,1.5247,2469.058105
360003120,0,NA,1,0,0,25,1,4,3,1,2,1,4.6,3,1,1.2258,1985.027466
360003160,0,NA,1,0,0,28,0,4,3,0,3,2,6.6,3,2,0.8288,1342.136353
360003201,0,NA,1,0,0,37,1,4,3,0,2,1,5,3,1,0.6895,1116.557739
360003207,0,NA,1,0,0,57,0,4,2,0,3,2,3.4,3,1,0.9146,1481.078613
360003211,0,NA,1,0,0,41,1,3,2,1,3,2,1.4,2,1,0.7648,1238.49646
360003214,0,NA,1,0,0,64,0,4,2,1,4,2,8.2,2,1,1.3725,2222.5896
360003219,1,0.25,1,0,0,40,1,3,3,0,2,2,9.2,2,1,1.1647,1886.08374
360003347,0,NA,1,0,0,36,0,4,2,0,2,1,4.2,1,2,2.0155,3263.846436
360003349,1,0.5,1,0,0,55,1,2,2,1,3,1,10,3,1,0.9865,1597.511475
360003350,0,NA,1,0,0,58,1,4,2,1,3,1,1,3,2,0.9865,1597.511475
360003353,0,NA,1,0,0,45,1,2,3,0,2,1,1,3,3,1.3011,2106.966309
360003354,0,NA,1,0,0,55,1,4,1,1,1,1,1,3,2,0.9865,1597.511475
360003355,0,NA,1,0,0,32,1,3,2,0,4,1,3.81996163349773,3,2,1.2258,1985.027466
360003364,0,NA,1,0,0,54,0,2,2,0,3,1,3.8,3,1,1.0909,1766.574097
360003376,0,NA,1,0,0,48,0,3,3,0,2,2,2,2,1,1.7982,2911.956543
360003395,0,NA,1,0,0,57,1,4,2,1,3,2,1.6,3,1,0.8708,1410.150024
360003396,0,NA,1,0,0,52,0,4,2,0,3,1,1.6,3,1,1.6226,2627.594727
360003398,0,NA,1,0,0,27,0,3,3,0,1,1,1,3,1,2.0155,3263.846436
360003400,0,NA,1,0,0,36,0,3,2,0,2,1,5,3,1,2.0155,3263.846436
360003409,0,NA,1,0,0,63,0,4,3,1,2,1,5,3,2,0.6076,983.931091
360003414,0,NA,1,0,0,49,0,3,3,0,2,2,5.2,3,2,0.7283,1179.389404
360003420,0,NA,1,0,0,60,1,2,3,0,3,1,1,3,1,0.5183,839.321045
360003459,0,NA,1,0,0,44,0,4,3,0,2,1,1,3,1,1.0909,1766.574097
360003476,0,NA,1,0,0,60,0,3,2,0,3,2,1.8,3,2,0.9146,1481.078613
360003487,0,NA,1,0,0,59,0,4,2,1,3,1,2.2,2,2,0.9146,1481.078613
360003492,0,NA,1,0,0,41,1,3,3,1,1,1,1,2,1,1.3011,2106.966309
360003493,0,NA,1,0,0,24,0,2,2,1,3,1,1,1,4,1.4848,2404.445068
360003518,0,NA,1,0,0,53,1,2,3,1,3,2,1,3,1,0.7325,1186.190796
360003530,0,NA,1,0,0,25,1,2,3,0,2,1,3.2,3,2,1.2258,1985.027466
360003534,0,NA,1,0,0,63,1,2,3,1,3,1,1.2,3,1,0.4954,802.237427
360003535,0,NA,1,0,0,51,1,2,3,0,3,1,2.6,3,1,0.6851,1109.432495
360003557,0,NA,1,0,0,62,0,4,2,1,4,1,1,3,2,1.5247,2469.058105
360003562,0,NA,1,0,0,52,1,4,2,1,2,1,1.8,1,2,1.3011,2106.966309
360003563,0,NA,1,0,0,30,0,2,3,1,1,2,1,3,2,2.0155,3263.846436
360003578,0,NA,1,0,0,46,1,2,3,0,1,2,1,2,1,1.3011,2106.966309
360003579,0,NA,1,0,0,39,1,4,1,1,4,1,1,2,2,0.7103,1150.240723
360003591,0,NA,1,0,0,60,1,2,3,1,3,2,1,3,2,0.5413,876.56665
360003597,0,NA,1,0,0,47,1,4,2,1,2,2,4.4,2,3,0.7549,1222.464722
360003598,0,NA,1,0,0,64,1,2,3,1,3,2,1,3,1,0.5413,876.56665
360003608,0,NA,1,0,0,62,1,4,2,0,2,1,2.4,1,2,0.4993,808.552979
360003611,0,NA,1,0,0,69,0,3,3,1,3,1,2.6,3,2,0.8298,1343.755737
360003613,0,NA,1,0,0,30,0,4,2,0,2,1,3.2,3,1,1.2299,1991.66687
360003621,0,NA,1,0,0,40,1,3,3,0,3,1,4.6,3,1,1.3011,2106.966309
360003625,0,NA,1,0,0,44,0,4,2,1,3,2,1,1,2,1.0824,1752.809448
360003630,0,NA,1,0,0,29,1,2,3,0,2,2,1.6,3,1,0.6895,1116.557739
360003632,0,NA,1,0,0,43,1,4,3,1,3,1,8.8,2,2,0.7549,1222.464722
360003646,0,NA,1,0,0,40,1,3,3,0,3,1,4,3,1,1.3011,2106.966309
360003652,1,0.5,1,0,0,48,0,4,2,1,1,1,2.8,2,2,1.6226,2627.594727
360003670,1,0.1,1,0,0,31,0,4,2,0,3,1,5.2,2,2,1.2371,2003.326416
360003674,0,NA,1,0,0,52,1,2,2,1,3,1,10,3,3,0.7648,1238.49646
360003677,0,NA,1,0,0,65,0,2,2,0,3,2,1,2,2,0.9078,1470.066895
360003682,0,NA,1,0,0,49,1,4,3,1,2,1,10,2,2,0.5053,818.269226
360003701,0,NA,1,0,0,29,0,4,3,1,3,1,6.6,3,1,2.0155,3263.846436
360003710,0,NA,1,0,0,32,1,3,3,1,2,2,2.8,3,1,1.2258,1985.027466
360003722,0,NA,1,0,0,36,1,4,2,1,2,2,7,2,2,0.7103,1150.240723
360003730,0,NA,1,0,0,44,1,4,2,1,2,2,1,3,1,0.7549,1222.464722
360003737,0,NA,1,0,0,47,0,3,2,1,3,2,1,3,2,1.0824,1752.809448
360003768,0,NA,1,0,0,59,1,4,2,0,4,2,1,3,2,0.5183,839.321045
360003771,0,NA,1,0,0,47,1,2,3,1,2,2,1,2,1,0.7325,1186.190796
360003774,0,NA,1,0,0,46,0,2,3,0,4,2,5.2,3,1,1.0582,1713.620605
360003780,0,NA,1,0,0,38,0,3,2,1,3,1,2.6,3,1,1.2057,1952.478027
360003793,1,0.9,1,0,0,47,0,4,3,1,3,2,6.2,2,1,1.7982,2911.956543
360003794,0,NA,1,0,0,36,0,3,2,1,3,2,1,3,2,1.2057,1952.478027
360003798,0,NA,1,0,0,24,1,2,3,0,2,1,1,3,1,1.5341,2484.280273
360003809,0,NA,1,0,0,44,1,2,3,0,3,2,5,3,1,0.7648,1238.49646
360003810,0,NA,1,0,0,57,1,4,2,1,4,1,1,3,1,0.5183,839.321045
360003820,0,NA,1,0,0,51,1,4,2,1,3,1,1,2,1,1.1647,1886.08374
360003827,0,NA,1,0,0,46,1,4,2,1,1,2,5,3,2,0.5053,818.269226
360003842,0,NA,1,0,0,30,0,2,3,0,1,1,2.57357654946164,3,2,1.8245,2954.546143
360003855,0,NA,1,0,0,29,1,2,3,1,2,1,4.6,3,1,1.2258,1985.027466
360003856,0,NA,1,0,0,31,0,4,2,1,2,1,4.6,2,1,2.0155,3263.846436
360003861,0,NA,1,0,0,55,0,4,2,0,2,1,4.4,3,1,1.3725,2222.5896
360003877,0,NA,1,0,0,70,1,4,2,1,3,2,1,2,3,0.7422,1201.898682
360003891,0,NA,1,0,0,30,0,2,3,1,2,1,1,3,1,2.0155,3263.846436
360003892,0,NA,1,0,0,30,0,2,3,1,4,1,4,3,1,2.0155,3263.846436
370000020,0,NA,1,0,0,55,1,4,2,1,3,2,2.8,3,2,0.6707,1599.678711
370000023,0,NA,1,0,0,32,1,2,3,1,2,2,2,3,2,1.264,3014.751465
370000030,0,NA,1,0,0,27,0,3,3,1,3,1,2.2,3,2,1.9393,4625.401367
370000032,1,0.2,1,0,0,44,1,4,2,1,2,2,1.2,2,1,1.1138,2656.51123
370000034,0,NA,1,0,0,42,0,4,3,1,3,2,3.4,3,2,1.6688,3980.235107
370000039,0,NA,1,0,0,25,1,4,3,1,1,2,1,3,1,1.2971,3093.697998
370000063,0,NA,1,0,0,50,1,4,2,0,2,2,1,3,2,1.0807,2577.564941
370000064,0,NA,1,0,0,62,0,4,2,0,2,2,1.6,3,2,0.8034,1916.17981
370000065,0,NA,1,0,0,56,0,4,2,1,1,2,1,3,2,0.8034,1916.17981
370000071,0,NA,1,0,0,56,0,4,2,1,3,2,6,3,3,1.1591,2764.555664
370000083,0,NA,1,0,0,75,1,2,3,1,3,2,3.6,3,2,0.8997,2145.86377
370000100,0,NA,1,0,0,58,1,3,2,1,2,2,1,3,1,0.8298,1979.14624
370000107,0,NA,1,0,0,34,1,4,2,1,2,2,5,3,1,1.2676,3023.337891
370000133,0,NA,1,0,0,50,0,4,2,1,2,2,3,3,1,1.6688,3980.235107
370000136,0,NA,1,0,0,50,0,3,3,1,2,2,2.8,3,1,1.6688,3980.235107
370000146,0,NA,1,0,0,54,0,3,2,1,3,1,3.4,3,1,1.6688,3980.235107
370000148,0,NA,1,0,0,30,1,3,3,1,2,2,2.2,3,1,1.2971,3093.697998
370000161,0,NA,1,0,0,63,1,4,2,0,2,1,1,1,2,0.5766,1375.241821
370000165,0,NA,1,0,0,59,1,4,2,1,1,1,1,2,2,0.5766,1375.241821
370000168,0,NA,1,0,0,59,1,4,2,1,3,1,1,1,3,0.5766,1375.241821
370000171,0,NA,1,0,0,54,1,4,2,1,2,1,1,1,2,0.9279,2213.123291
370000180,0,NA,1,0,0,61,1,2,3,0,1,3,2.7919925242335,3,1,0.7069,1686.018799
370000188,0,NA,1,0,0,39,1,2,3,0,3,1,3.2,3,1,1.2971,3093.697998
370000209,0,NA,1,0,0,54,1,4,2,0,2,2,2.4,2,1,1.0657,2541.788574
370000214,0,NA,1,0,0,39,1,4,2,0,1,2,2.6,3,2,1.2454,2970.388916
370000231,0,NA,1,0,0,55,1,4,2,1,3,2,1,1,4,0.5766,1375.241821
370000234,0,NA,1,0,0,53,1,2,3,1,3,1,1,3,2,0.8573,2044.736084
370000239,0,NA,1,0,0,47,1,4,3,0,3,1,1,3,2,0.8573,2044.736084
370000241,0,NA,1,0,0,58,1,4,2,0,2,2,1.8,2,2,0.603,1438.20813
370000243,0,NA,1,0,0,49,0,4,2,1,2,2,1,3,2,1.4551,3470.541748
370000246,0,NA,1,0,0,34,1,2,2,0,2,2,1,3,1,0.9407,2243.652588
370000250,0,NA,1,0,0,38,1,4,2,0,3,2,2,3,1,1.264,3014.751465
370000251,0,NA,1,0,0,61,1,2,3,1,2,2,1,3,1,0.6707,1599.678711
370000254,0,NA,1,0,0,58,0,4,2,1,2,1,3.8,2,2,0.8034,1916.17981
370000258,0,NA,1,0,0,56,1,2,3,1,3,2,2.2,3,1,0.5291,1261.950195
370000264,1,0.1,1,0,0,37,0,3,3,1,2,1,3,3,1,1.9045,4542.400391
370000265,0,NA,1,0,0,62,0,3,3,1,2,2,5,3,1,0.8098,1931.444458
370000290,0,NA,1,0,0,27,1,2,3,1,1,1,1,3,1,1.5107,3603.152832
370000292,0,NA,1,0,0,58,1,2,3,1,1,2,2,2,1,0.8298,1979.14624
370000295,0,NA,1,0,0,44,0,4,2,1,2,2,4,2,1,1.6404,3912.498779
370000298,0,NA,1,0,0,44,1,3,3,1,2,2,2.4,2,2,1.0867,2591.875244
370000318,0,NA,1,0,0,50,0,4,3,1,2,1,1.4,3,1,1.6688,3980.235107
370000321,0,NA,1,0,0,38,0,3,2,1,2,2,2.2,2,1,1.9085,4551.940918
370000327,0,NA,1,0,0,45,1,4,3,1,2,2,3.4,2,1,1.1138,2656.51123
370000330,0,NA,1,0,0,30,1,3,3,0,2,2,1.8,3,1,1.2971,3093.697998
370000332,0,NA,1,0,0,29,1,2,3,0,3,2,1,3,1,1.2971,3093.697998
370000336,0,NA,1,0,0,48,0,4,2,0,4,2,5.2,2,2,1.6688,3980.235107
370000394,0,NA,1,0,0,27,1,2,3,0,3,1,1,3,1,1.2971,3093.697998
370000412,0,NA,1,0,0,38,0,2,3,0,4,1,6,2,2,1.6407,3913.214111
370000414,0,NA,1,0,0,60,1,2,3,0,4,2,1.4,3,1,0.5766,1375.241821
370000415,0,NA,1,0,0,58,0,4,2,1,2,2,1,3,1,0.6899,1645.472412
370000417,0,NA,1,0,0,49,1,2,2,1,1,2,1,2,1,0.929,2215.746826
370000430,0,NA,1,0,0,44,1,4,2,0,3,1,3,3,1,0.929,2215.746826
370000433,0,NA,1,0,0,41,1,3,3,1,1,1,2.8,2,1,1.1138,2656.51123
370000440,0,NA,1,0,0,40,1,4,3,1,3,1,1,3,1,1.1138,2656.51123
370000444,0,NA,1,0,0,49,1,3,2,1,3,2,2.6,3,1,1.1138,2656.51123
370000454,0,NA,1,0,0,43,0,2,3,1,3,2,1,2,1,1.6688,3980.235107
370000473,0,NA,1,0,0,26,1,4,2,0,2,2,1,3,1,1.2676,3023.337891
370000481,0,NA,1,0,0,56,1,2,3,1,2,2,3.2,3,1,0.5766,1375.241821
370000487,0,NA,1,0,0,38,0,2,3,1,3,1,6.2,3,3,1.6407,3913.214111
370000501,0,NA,1,0,0,62,1,2,3,1,2,2,5,3,3,0.5766,1375.241821
370000515,0,NA,1,0,0,23,0,4,3,1,2,2,2.4,2,1,2.7707,6608.36377
370000530,0,NA,1,0,0,39,1,3,3,1,1,2,1.8,3,1,1.2971,3093.697998
370000532,0,NA,1,0,0,34,1,2,3,0,3,2,1,3,1,1.2971,3093.697998
370000540,0,NA,1,0,0,65,1,3,3,1,4,1,1,3,2,0.4407,1051.108398
370000547,0,NA,1,0,0,59,0,2,2,0,2,2,1,3,2,0.584,1392.891479
370000551,0,NA,1,0,0,53,1,2,3,0,2,1,1,3,1,0.929,2215.746826
370000553,0,NA,1,0,0,49,0,2,3,0,2,2,1,3,1,1.4105,3364.166992
370000556,0,NA,1,0,0,54,0,4,2,0,1,2,1.6,2,1,1.937,4619.916016
370000558,0,NA,1,0,0,26,1,4,3,1,2,1,1.2,2,1,1.5107,3603.152832
370000559,0,NA,1,0,0,29,1,4,2,1,1,2,1.8,2,1,1.5107,3603.152832
370000573,0,NA,1,0,0,24,1,3,3,1,1,2,1,3,1,1.7913,4272.408691
370000581,1,NA,1,0,0,43,1,4,2,1,3,1,6.4,1,2,1.1138,2656.51123
370000588,0,NA,1,0,0,50,1,3,3,1,1,1,1.2,3,1,1.1259,2685.37085
370000589,0,NA,1,0,0,35,1,4,2,0,2,2,1,2,1,1.3128,3131.143799
370000598,0,NA,1,0,0,60,1,4,2,1,2,2,6.5,1,1,0.7069,1686.018799
370000600,0,NA,1,0,0,61,1,2,3,0,3,2,1,3,1,0.7069,1686.018799
370000603,0,NA,1,0,0,60,1,4,2,1,2,1,2.8,3,1,0.7069,1686.018799
370000610,0,NA,1,0,0,64,1,2,3,1,3,2,1,2,1,0.7069,1686.018799
370000620,0,NA,1,0,0,60,0,4,3,0,2,2,2.8,2,1,0.8374,1997.272827
370000628,0,NA,1,0,0,55,1,2,3,1,3,2,1.4,3,1,0.7069,1686.018799
370000630,0,NA,1,0,0,45,1,4,2,1,1,2,6,2,2,1.0657,2541.788574
370000638,0,NA,1,0,0,30,1,4,3,1,2,2,6.6,2,2,1.2454,2970.388916
370000644,0,NA,1,0,0,67,1,4,2,1,1,2,2.4,2,2,0.6051,1443.216919
370000646,0,NA,1,0,0,79,1,4,2,1,2,2,3.26037000246019,2,2,0.487,1161.537964
370000659,0,NA,1,0,0,45,1,2,3,0,3,1,2.6,1,1,0.9279,2213.123291
370000661,0,NA,1,0,0,52,1,2,2,0,2,2,3.6,3,2,0.9279,2213.123291
370000664,0,NA,1,0,0,65,0,3,2,1,1,2,1,3,1,0.773,1843.673218
370000666,0,NA,1,0,0,58,1,4,2,1,3,2,1,2,1,0.7558,1802.649658
370000668,0,NA,1,0,0,59,0,2,3,1,2,2,1,3,1,0.8977,2141.09375
370000670,0,NA,1,0,0,59,0,4,2,1,3,2,1,3,1,0.8977,2141.09375
370000682,0,NA,1,0,0,56,1,4,2,1,3,2,1,3,2,0.6786,1618.520874
370000683,0,NA,1,0,0,50,1,2,3,0,3,2,1,3,1,1.0853,2588.536133
370000688,0,NA,1,0,0,57,1,2,3,0,3,1,1,2,1,0.7093,1691.743042
370000690,0,NA,1,0,0,54,1,2,3,1,3,1,1.4,3,1,1.1259,2685.37085
370000700,0,NA,1,0,0,33,0,4,2,1,2,2,1,1,2,1.8724,4465.839355
370000709,0,NA,1,0,0,49,1,4,2,1,1,2,4.4,2,2,1.0657,2541.788574
370000711,0,NA,1,0,0,48,1,4,2,0,3,1,1,3,1,0.8682,2070.733643
370000712,0,NA,1,0,0,60,1,3,2,0,4,2,2.8,2,1,0.5358,1277.930298
370000714,0,NA,1,0,0,52,1,2,2,1,2,1,1.4,3,1,0.8682,2070.733643
370000716,0,NA,1,0,0,26,0,2,3,1,1,2,1,3,1,2.2468,5358.816406
370000720,0,NA,1,0,0,45,0,4,2,1,2,2,1,3,1,1.937,4619.916016
370000725,0,NA,1,0,0,25,1,2,3,1,3,2,1,2,1,1.0878,2594.499023
370000726,0,NA,1,0,0,50,0,4,2,1,2,2,5.4,3,1,1.4105,3364.166992
370000731,0,NA,1,0,0,53,0,4,2,1,3,2,1,3,1,1.4105,3364.166992
370000739,0,NA,1,0,0,58,1,4,3,1,1,1,1,3,1,0.7069,1686.018799
370000762,0,NA,1,0,0,60,1,3,3,1,2,1,1,3,1,0.5766,1375.241821
370000769,0,NA,1,0,0,59,0,3,3,1,1,1,1,2,1,0.6896,1644.756836
370000776,0,NA,1,0,0,25,0,2,3,1,2,1,1,3,1,1.6407,3913.214111
370000798,1,0.1,1,0,0,29,0,4,3,0,1,1,5,3,1,1.7391,4147.906738
370000809,0,NA,1,0,0,41,0,4,2,1,3,2,6.2,3,1,1.937,4619.916016
370000820,0,NA,1,0,0,54,1,4,3,1,2,1,1.4,1,2,1.2039,2871.407715
370000833,0,NA,1,0,0,28,0,4,3,1,2,2,1.8,3,2,2.0902,4985.311523
370000837,0,NA,1,0,0,44,1,2,3,1,1,3,2.2,2,2,1.024,2442.330322
370000840,0,NA,1,0,0,60,0,4,3,1,2,1,3,2,3,0.7656,1826.02356
370000842,0,NA,1,0,0,56,1,4,3,1,2,2,4.25,3,2,0.6432,1534.088745
370000845,0,NA,1,0,0,39,0,2,3,1,2,2,2.5,3,2,1.7953,4281.94873
370000872,0,NA,1,0,0,54,0,4,3,0,1,2,1.8,3,1,1.6371,3904.62793
370000873,0,NA,1,0,0,61,1,4,2,0,1,2,1,3,1,0.6786,1618.520874
370000882,0,NA,1,0,0,61,1,4,2,1,2,2,3.4,3,3,1.0633,2536.064209
370000892,0,NA,1,0,0,45,1,4,2,0,4,2,4.2,3,2,1.6508,3937.303711
370000898,0,NA,1,0,0,43,1,2,3,1,2,2,3,3,2,1.6508,3937.303711
370000904,0,NA,1,0,0,35,1,2,3,0,2,2,3.8,2,1,1.2971,3093.697998
370000908,0,NA,1,0,0,48,1,2,3,0,4,2,2.8,3,1,1.1138,2656.51123
370000931,0,NA,1,0,0,61,1,2,3,1,2,2,1.6,3,1,0.7069,1686.018799
370000932,0,NA,1,0,0,50,1,4,2,1,2,1,5.8,3,2,1.6508,3937.303711
370000936,0,NA,1,0,0,56,1,4,2,1,3,2,1,3,2,0.5291,1261.950195
370000938,0,NA,1,0,0,72,1,4,2,1,2,1,4,3,3,0.481,1147.227417
370000940,0,NA,1,0,0,55,1,4,2,0,3,2,1,3,2,0.5291,1261.950195
370000941,0,NA,1,0,0,37,1,4,3,1,2,1,4.4,2,1,1.0051,2397.252197
370000945,0,NA,1,0,0,51,1,4,2,0,2,1,3.2,3,1,1.1961,2852.803955
370000946,0,NA,1,0,0,24,0,4,3,1,2,1,4.2,3,1,2.9692,7081.803711
370000952,0,NA,1,0,0,21,1,4,2,1,2,2,2,2,1,2.0778,4955.736328
370000953,0,NA,1,0,0,56,1,4,2,1,1,2,1.8,2,1,0.8298,1979.14624
370000955,0,NA,1,0,0,27,1,2,3,1,2,2,1,3,1,1.5107,3603.152832
370000956,0,NA,1,0,0,45,1,2,3,1,1,2,1.4,3,1,1.2999,3100.376221
370000961,0,NA,1,0,0,66,1,4,3,0,4,2,1,3,1,0.5251,1252.40979
370000970,0,NA,1,0,0,49,1,2,2,1,3,2,1,2,1,1.1259,2685.37085
370000973,0,NA,1,0,0,32,1,2,3,0,1,2,2,1,2,1.086,2590.205811
370000975,0,NA,1,0,0,58,0,4,2,0,2,1,2,1,3,0.6896,1644.756836
370000990,0,NA,1,0,0,51,0,3,3,1,2,2,1.8,3,1,1.522,3630.104248
370000998,0,NA,1,0,0,42,0,3,3,1,2,2,2.4,3,1,1.522,3630.104248
370000999,0,NA,1,0,0,42,1,2,3,1,3,2,1,3,1,1.1138,2656.51123
370001019,0,NA,1,0,0,59,1,2,3,1,1,1,1,3,1,0.5766,1375.241821
370001028,0,NA,1,0,0,41,1,2,3,1,1,1,5,3,2,1.024,2442.330322
370001031,0,NA,1,0,0,66,1,4,3,1,2,3,3.6,2,3,0.5873,1400.762329
370001034,0,NA,1,0,0,33,1,3,2,1,1,2,1.4,2,3,1.1953,2850.895996
370001057,0,NA,1,0,0,34,1,3,3,1,3,2,1,2,1,1.0878,2594.499023
370001079,0,NA,1,0,0,27,1,2,3,1,1,2,1.2,3,1,1.2971,3093.697998
370001080,0,NA,1,0,0,60,1,4,2,1,2,1,3,2,2,0.7069,1686.018799
370001081,0,NA,1,0,0,60,1,2,3,1,2,2,1,2,1,0.7069,1686.018799
370001082,0,NA,1,0,0,53,1,4,2,1,1,1,1.8,3,2,1.1138,2656.51123
370001083,0,NA,1,0,0,58,1,3,3,1,3,2,2.6,2,1,0.7069,1686.018799
370001109,0,NA,1,0,0,57,0,4,2,1,3,1,7.4,3,2,0.8374,1997.272827
370001114,0,NA,1,0,0,41,1,4,2,0,2,2,1,3,2,1.1138,2656.51123
370001120,0,NA,1,0,0,57,0,2,3,1,3,2,1.8,3,2,0.8374,1997.272827
370001134,0,NA,1,0,0,42,1,4,3,1,2,2,5.2,2,2,1.1138,2656.51123
370001140,0,NA,1,0,0,60,0,2,3,1,4,2,1,3,2,0.8374,1997.272827
370001141,0,NA,1,0,0,75,1,2,3,0,2,1,1,3,2,0.6472,1543.629028
370001185,0,NA,1,0,0,61,1,2,2,1,2,2,2.8,3,1,0.5766,1375.241821
370001192,0,NA,1,0,0,62,0,4,2,1,2,2,3.4641694823569,2,2,0.6896,1644.756836
370001211,0,NA,1,0,0,54,1,2,3,1,3,1,4.4,2,1,0.9279,2213.123291
370001216,0,NA,1,0,0,65,0,4,3,1,3,3,2.75,3,2,0.5903,1407.917603
370001221,0,NA,1,0,0,37,1,4,3,1,4,1,4.2,2,2,1.1736,2799.139404
370001236,0,NA,1,0,0,25,1,2,2,1,2,2,2.6,3,1,1.1736,2799.139404
370001250,1,0.5,1,0,0,23,1,4,2,1,3,2,2.4,3,1,1.403,3346.278809
370001252,0,NA,1,0,0,31,0,4,2,1,2,2,1.4,2,1,1.5234,3633.443359
370001254,0,NA,1,0,0,50,1,4,2,1,2,2,3.4,1,1,0.8573,2044.736084
370001257,0,NA,1,0,0,65,1,2,3,1,4,1,3,2,1,0.5598,1335.172363
370001261,0,NA,1,0,0,61,1,3,3,0,3,1,3,3,1,0.6163,1469.92981
370001267,0,NA,1,0,0,54,0,4,2,1,3,1,4.2,2,1,1.5168,3617.701904
370001273,0,NA,1,0,0,59,1,4,2,0,1,2,1,3,1,0.6786,1618.520874
370001283,0,NA,1,0,0,24,1,4,2,1,2,1,4.6,3,2,1.403,3346.278809
370001298,0,NA,1,0,0,32,1,4,2,1,2,2,2.8,1,1,1.3933,3323.143311
370001304,0,NA,1,0,0,60,1,4,2,1,3,2,2.6,3,2,0.7069,1686.018799
370001359,0,NA,1,0,0,25,1,3,2,0,3,1,6.4,1,1,1.086,2590.205811
370001369,0,NA,1,0,0,63,1,2,3,1,2,1,1,3,1,0.7069,1686.018799
370001381,0,NA,1,0,0,39,0,4,3,0,2,2,1,2,1,1.9393,4625.401367
370001390,0,NA,1,0,0,69,1,2,3,0,1,1,1,3,1,0.6472,1543.629028
370001406,0,NA,1,0,0,67,1,2,3,0,3,2,1,3,1,0.6472,1543.629028
370001413,0,NA,1,0,0,55,0,4,2,1,3,1,5.4,3,1,1.2529,2988.2771
370001421,0,NA,1,0,0,49,1,4,3,1,2,2,5.33333333333333,3,3,1.6508,3937.303711
370001437,0,NA,1,0,0,28,0,4,2,1,2,1,2,3,2,2.819,6723.563477
370001438,0,NA,1,0,0,81,1,4,2,1,2,1,5.4,3,4,0.9756,2326.89209
370001481,0,NA,1,0,0,63,1,4,3,1,1,2,1,3,1,0.6432,1534.088745
370001482,0,NA,1,0,0,62,1,4,3,1,2,2,1,1,2,0.6432,1534.088745
370001485,0,NA,1,0,0,59,1,4,3,1,2,2,1,2,2,0.6432,1534.088745
370001516,0,NA,1,0,0,52,0,2,3,0,2,1,1,3,1,1.4105,3364.166992
370001519,0,NA,1,0,0,64,1,3,3,0,2,2,1,3,1,0.5763,1374.526367
370001526,0,NA,1,0,0,59,0,4,2,0,1,2,1,3,2,0.7185,1713.685913
370001529,0,NA,1,0,0,58,0,3,2,1,1,1,1,3,2,0.7185,1713.685913
370001531,0,NA,1,0,0,58,1,3,3,1,2,2,1,3,1,0.603,1438.20813
370001541,0,NA,1,0,0,52,1,2,3,1,3,2,4,2,1,0.7913,1887.320312
370001551,0,NA,1,0,0,37,0,2,3,1,4,1,3.6,3,1,1.4131,3370.368164
370001559,0,NA,1,0,0,58,0,4,3,0,3,1,2.91029528709508,3,2,0.7316,1744.930542
370001576,0,NA,1,0,0,56,0,3,3,1,2,2,3.8,2,1,0.9058,2160.412842
370001580,0,NA,1,0,0,56,1,4,2,0,1,3,1,1,1,0.6786,1618.520874
